[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00504,0.00087,0.0119,-0.00571,0.00058, 0.193510, 8.000000, 0.030000, 2625 x 1799, 0.020000, 0.030000,438.0, 46.690000, 48.370000, 50 x 50, 12.610000,-0.89558,0.00536,0.15387,-0.17713,-0.19314, 0.384270, 0.000000,45.7,0.117
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.0043,0.00078,0.01171,-0.0059,0.00093, 0.196300, 4.000000, 0.020000, 1306 x 5059, 0.020000, 0.030000,439.0, 47.700000, 49.550000, 50 x 50, 26.500000,-0.89302,0.0053,0.1576,-0.18585,-0.19373, 0.396980, 0.000000,46.7,0.119
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00493,0.00074,0.01191,-0.00632,0.00135, 0.200290, 0.000000, 0.040000, 325 x 8072, 0.020000, 0.030000,440.0, 48.710000, 50.340000, 50 x 50, 25.910000,-0.89784,0.00515,0.15215,-0.17864,-0.19493, 0.395850, 0.000000,47.7,0.122
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00345,0.00057,0.0085,-0.00407,0.0002, 0.193690, 1.000000, 0.030000, 4103 x 392, 0.010000, 0.020000,441.0, 49.720000, 51.330000, 50 x 50, 0.000000,-0.89947,0.00499,0.15019,-0.18029,-0.19614, 0.401560, ,48.7,0.124
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00296,0.0005,0.00848,-0.00394,0.00048, 0.196530, 2.000000, 0.010000, 5540 x 1108, 0.010000, 0.020000,442.0, 50.720000, 52.510000, 50 x 50, 0.000000,-0.89643,0.00497,0.15268,-0.18799,-0.19607, 0.413750, ,49.7,0.127
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00317,0.00047,0.00778,-0.00366,0.00086, 0.199600, 121.000000, 0.020000, 1947 x 1925, 0.010000, 0.020000,443.0, 51.730000, 53.300000, 50 x 50, 0.000000,-0.90186,0.00481,0.14817,-0.18152,-0.197, 0.411850, ,50.7,0.129
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00462,0.00067,0.01085,-0.00644,0.0006, 0.213730, 0.000000, 0.050000, 10 x 6803, 0.020000, 0.030000,444.0, 52.740000, 54.290000, 50 x 50, 0.000000,-0.90207,0.00472,0.14635,-0.18248,-0.19757, 0.417670, ,51.7,0.132
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00253,0.00045,0.00788,-0.00395,0.00063, 0.206910, 37.000000, 0.020000, 3293 x 1708, 0.010000, 0.020000,445.0, 53.740000, 55.280000, 50 x 50, 49.220000,-0.90354,0.00463,0.14512,-0.1827,-0.1985, 0.422960, 0.000000,52.7,0.134
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00245,0.00046,0.00763,-0.00408,0.00045, 0.209680, 0.000000, 0.050000, 1454 x 1791, 0.010000, 0.020000,446.0, 54.750000, 56.230000, 50 x 2, 34.480000,-0.90491,0.00446,0.14317,-0.18169,-0.19905, 0.427540, 0.000000,53.7,0.137
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00242,0.0005,0.00757,-0.00428,0.00078, 0.212410, 0.000000, 0.070000, 1433 x 1832, 0.010000, 0.020000,447.0, 55.750000, 57.270000, 50 x 50, 0.000000,-0.90513,0.0044,0.14367,-0.18461,-0.1995, 0.434350, ,54.7,0.14
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00266,0.00043,0.00749,-0.00406,0.00048, 0.215660, 100.000000, 0.010000, 1255 x 1937, 0.010000, 0.020000,448.0, 56.750000, 58.260000, 50 x 50, 0.000000,-0.90608,0.00427,0.14176,-0.18448,-0.20043, 0.439660, ,55.7,0.142
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00256,0.00045,0.00701,-0.00387,0.00036, 0.219140, 0.000000, 0.020000, 1128 x 2012, 0.010000, 0.020000,449.0, 57.760000, 59.250000, 50 x 50, 0.000000,-0.90765,0.00428,0.1407,-0.18538,-0.20147, 0.444570, ,56.7,0.145
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00295,0.00045,0.00775,-0.00395,0.00033, 0.223090, 0.000000, 0.010000, 802 x 4975, 0.010000, 0.020000,450.0, 58.760000, 60.250000, 50 x 50, 41.920000,-0.9082,0.00415,0.13997,-0.18705,-0.20147, 0.450240, 0.000000,57.7,0.147
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00306,0.00038,0.00688,-0.00357,0.00071, 0.226820, 10.000000, 0.020000, 353 x 4832, 0.010000, 0.020000,451.0, 59.760000, 61.440000, 50 x 50, 0.000000,-0.9052,0.00418,0.14312,-0.19553,-0.20184, 0.462480, ,58.7,0.15
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00222,0.00037,0.00673,-0.00372,7e-05, 0.229390, 0.000000, 0.040000, 353 x 3069, 0.010000, 0.020000,452.0, 60.770000, 62.440000, 50 x 50, 0.000000,-0.90567,0.00402,0.14229,-0.19611,-0.20224, 0.468750, ,59.7,0.152
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00244,0.00038,0.00678,-0.00428,0.0, 0.232010, 0.000000, 0.010000, 353 x 2939, 0.010000, 0.020000,453.0, 61.770000, 63.430000, 50 x 50, 0.000000,-0.90724,0.00402,0.14189,-0.19733,-0.20259, 0.473520, ,60.7,0.155
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00258,0.00041,0.00705,-0.00389,0.00022, 0.235190, 0.000000, 0.110000, 450 x 6449, 0.010000, 0.020000,454.0, 62.770000, 64.430000, 50 x 50, 0.000000,-0.90783,0.00393,0.14088,-0.1983,-0.20358, 0.479220, ,61.7,0.157
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00223,0.00028,0.00502,-0.00249,0.00067, 0.230640, 0.000000, 0.080000, 0 x 433, 0.010000, 0.010000,455.0, 63.770000, 65.420000, 50 x 50, 30.820000,-0.90855,0.00385,0.13895,-0.19791,-0.20398, 0.483810, 0.000000,62.7,0.16
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00146,0.00024,0.005,-0.00291,0.0008, 0.233270, 0.000000, 0.040000, 0 x 405, 0.010000, 0.010000,456.0, 64.770000, 66.220000, 50 x 50, 0.000000,-0.91339,0.00376,0.13427,-0.19109,-0.20575, 0.481730, ,63.7,0.162
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00148,0.00025,0.0047,-0.0028,0.00061, 0.236720, 1.000000, 0.010000, 0 x 454, 0.010000, 0.010000,457.0, 65.770000, 67.420000, 50 x 50, 0.000000,-0.91036,0.00368,0.13755,-0.20004,-0.20525, 0.494930, ,64.7,0.165
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00206,0.0003,0.0047,-0.00255,2e-05, 0.239690, 1.000000, 0.020000, 0 x 647, 0.010000, 0.010000,458.0, 66.770000, 68.410000, 50 x 50, 31.300000,-0.9113,0.00361,0.13711,-0.20052,-0.20634, 0.499270, 0.000000,65.7,0.168
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00139,0.00025,0.00478,-0.00253,0.00021, 0.242100, 0.000000, 0.030000, 0 x 699, 0.010000, 0.010000,459.0, 67.770000, 69.410000, 50 x 50, 0.000000,-0.91164,0.00361,0.13604,-0.20151,-0.20716, 0.504710, ,66.7,0.17
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00119,0.00024,0.00499,-0.00265,0.00045, 0.244230, 0.000000, 0.020000, 0 x 864, 0.010000, 0.010000,460.0, 68.770000, 70.210000, 50 x 50, 0.000000,-0.9155,0.00351,0.13137,-0.19354,-0.20834, 0.502560, ,67.7,0.173
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00125,0.00022,0.00517,-0.00294,0.00078, 0.249090, 0.000000, 0.040000, 0 x 907, 0.010000, 0.010000,461.0, 69.770000, 71.210000, 50 x 50, 0.000000,-0.91669,0.00338,0.13007,-0.19417,-0.20915, 0.507430, ,68.7,0.175
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00199,0.00025,0.00441,-0.00254,-9e-05, 0.252090, 0.000000, 0.010000, 0 x 1144, 0.010000, 0.010000,462.0, 70.770000, 72.400000, 50 x 50, 0.000000,-0.91363,0.00347,0.13312,-0.20328,-0.20898, 0.520020, ,69.7,0.178
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00161,0.00025,0.0051,-0.00259,0.00046, 0.254820, 0.000000, 0.100000, 0 x 1184, 0.010000, 0.010000,463.0, 71.770000, 73.400000, 50 x 50, 0.000000,-0.91443,0.00337,0.13253,-0.20392,-0.20904, 0.525150, ,70.7,0.18
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00127,0.00021,0.005,-0.00258,0.00066, 0.257670, 0.000000, 0.030000, 0 x 1068, 0.010000, 0.010000,464.0, 72.780000, 74.010000, 50 x 50, 0.000000,-0.92152,0.00325,0.124,-0.18785,-0.21102, 0.516030, ,71.7,0.183
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00142,0.00018,0.00431,-0.00249,0.00019, 0.259800, 0.000000, 0.020000, 0 x 2474, 0.010000, 0.010000,465.0, 73.780000, 75.400000, 50 x 50, 37.010000,-0.91554,0.00332,0.1311,-0.20581,-0.21028, 0.536330, 0.000000,72.7,0.185
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00199,0.00021,0.00436,-0.00307,0.00069, 0.261800, 0.000000, 0.070000, 0 x 1250, 0.010000, 0.010000,466.0, 74.780000, 76.400000, 50 x 50, 0.000000,-0.91606,0.00324,0.1313,-0.20614,-0.21057, 0.540690, ,73.7,0.188
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00114,0.00023,0.00454,-0.0032,0.0002, 0.267040, 0.000000, 0.100000, 0 x 1327, 0.010000, 0.010000,467.0, 75.780000, 77.390000, 50 x 50, 0.000000,-0.91634,0.00322,0.13014,-0.20633,-0.21199, 0.545810, ,74.7,0.191
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00169,0.00024,0.00462,-0.00297,0.00037, 0.268930, 0.000000, 0.010000, 0 x 1359, 0.010000, 0.010000,468.0, 76.780000, 78.390000, 50 x 50, 0.000000,-0.91767,0.00317,0.12937,-0.20718,-0.21187, 0.550690, ,75.7,0.193
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00173,0.00024,0.00415,-0.00292,0.00061, 0.271740, 0.000000, 0.010000, 0 x 1471, 0.010000, 0.010000,469.0, 77.780000, 79.000000, 50 x 50, 0.000000,-0.92432,0.003,0.12055,-0.19086,-0.21396, 0.540770, ,76.7,0.196
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.0018,0.00023,0.00414,-0.00272,0.00071, 0.274770, 0.000000, 0.050000, 0 x 1544, 0.010000, 0.010000,470.0, 78.780000, 80.390000, 50 x 50, 0.000000,-0.91821,0.00306,0.12847,-0.20867,-0.21334, 0.561200, ,77.7,0.198
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00177,0.00017,0.00388,-0.00276,2e-05, 0.278050, 0.000000, 0.010000, 0 x 1529, 0.010000, 0.010000,471.0, 79.780000, 81.390000, 50 x 50, 0.000000,-0.91838,0.003,0.12732,-0.20966,-0.2144, 0.566040, ,78.7,0.201
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00183,0.00018,0.00405,-0.00337,0.00064, 0.280680, , 0.000000, 0 x 1588, 0.010000, 0.010000,472.0, 80.780000, 82.380000, 50 x 50, 0.000000,-0.91905,0.00301,0.12653,-0.20931,-0.21428, 0.570220, ,79.7,0.203
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00125,0.00022,0.00431,-0.00341,0.00054, 0.283880, 0.000000, 0.010000, 0 x 1637, 0.010000, 0.010000,473.0, 81.780000, 83.380000, 50 x 50, 0.000000,-0.9196,0.00293,0.12634,-0.21013,-0.21514, 0.575840, ,80.7,0.206
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00186,0.0002,0.00448,-0.00254,4e-05, 0.286550, 0.000000, 0.010000, 0 x 1515, 0.010000, 0.010000,474.0, 82.770000, 84.380000, 50 x 50, 0.000000,-0.92064,0.00287,0.12492,-0.21061,-0.21572, 0.579720, ,81.7,0.208
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.0012,0.00022,0.00375,-0.00303,-0.00022, 0.289730, 0.000000, 0.010000, 0 x 1579, 0.010000, 0.010000,475.0, 83.770000, 84.990000, 50 x 50, 0.000000,-0.9273,0.00274,0.11706,-0.19315,-0.21755, 0.569120, ,82.7,0.211
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.0012,0.00019,0.00401,-0.00247,0.00061, 0.292190, 0.000000, 0.010000, 0 x 1573, 0.010000, 0.010000,476.0, 84.770000, 86.380000, 50 x 50, 0.000000,-0.9216,0.00281,0.12382,-0.21172,-0.21663, 0.589610, ,83.7,0.213
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.0014,0.00015,0.00412,-0.00342,-2e-05, 0.295410, , 0.000000, 0 x 1620, 0.010000, 0.010000,477.0, 85.770000, 87.380000, 50 x 50, 0.000000,-0.92237,0.00273,0.12346,-0.21254,-0.21743, 0.595280, ,84.7,0.216
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00133,0.00017,0.00397,-0.00279,0.00036, 0.297780, , 0.000000, 0 x 1627, 0.010000, 0.010000,478.0, 86.770000, 88.370000, 50 x 50, 0.000000,-0.92229,0.0027,0.1228,-0.21268,-0.21765, 0.599590, ,85.7,0.219
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00117,0.00019,0.00407,-0.00293,0.00069, 0.301190, 0.000000, 0.010000, 0 x 1673, 0.010000, 0.010000,479.0, 87.770000, 89.370000, 50 x 50, 0.000000,-0.92321,0.00266,0.12214,-0.2134,-0.21835, 0.604360, ,86.7,0.221
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00133,0.00014,0.00382,-0.00259,0.00056, 0.303390, , 0.000000, 0 x 1686, 0.010000, 0.010000,480.0, 88.770000, 90.370000, 50 x 50, 0.000000,-0.92351,0.00269,0.12217,-0.21432,-0.21866, 0.608850, ,87.7,0.224
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00088,0.00018,0.00425,-0.00338,-4e-05, 0.306620, , 0.000000, 0 x 4357, 0.010000, 0.010000,481.0, 89.770000, 90.980000, 50 x 50, 0.000000,-0.92935,0.00251,0.11397,-0.19675,-0.22093, 0.596870, ,88.7,0.226
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00164,0.00013,0.00438,-0.00263,-0.00025, 0.309220, , 0.000000, 0 x 4409, 0.010000, 0.010000,482.0, 90.770000, 92.370000, 50 x 50, 0.000000,-0.92378,0.00259,0.12049,-0.21485,-0.21979, 0.618480, ,89.7,0.229
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00106,0.00021,0.00441,-0.00312,-0.00011, 0.313070, , 0.000000, 0 x 4731, 0.010000, 0.010000,483.0, 91.770000, 93.370000, 50 x 50, 0.000000,-0.92481,0.00261,0.11969,-0.21551,-0.22037, 0.623810, ,90.7,0.231
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00186,0.00019,0.0039,-0.00337,0.00021, 0.316480, , 0.000000, 0 x 2615, 0.010000, 0.010000,484.0, 92.770000, 94.370000, 50 x 50, 0.000000,-0.92528,0.00258,0.12001,-0.21626,-0.22156, 0.628650, ,91.7,0.234
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00165,0.00018,0.00413,-0.00333,-0.00014, 0.318430, 0.000000, 0.010000, 0 x 4720, 0.010000, 0.010000,485.0, 93.770000, 95.360000, 50 x 50, 0.000000,-0.92554,0.00253,0.11926,-0.21702,-0.2217, 0.632320, ,92.7,0.236
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00174,0.00013,0.00356,-0.00297,0.00071, 0.321690, 0.000000, 0.010000, 0 x 4759, 0.010000, 0.010000,486.0, 94.770000, 96.360000, 50 x 50, 0.000000,-0.92609,0.00254,0.11808,-0.21708,-0.22259, 0.636920, ,93.7,0.239
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00133,0.00011,0.00348,-0.00284,0.00061, 0.323820, , 0.000000, 0 x 2566, 0.010000, 0.010000,487.0, 95.770000, 97.360000, 50 x 50, 0.000000,-0.92675,0.00242,0.11853,-0.21766,-0.22306, 0.641940, ,94.7,0.241
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00091,0.00015,0.00399,-0.00306,0.00072, 0.326640, , 0.000000, 0 x 1705, 0.010000, 0.010000,488.0, 96.770000, 97.970000, 50 x 50, 0.000000,-0.93278,0.00235,0.11024,-0.19971,-0.22415, 0.630140, ,95.7,0.244
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00124,0.00018,0.00369,-0.00259,0.00055, 0.329310, , 0.000000, 0 x 4474, 0.010000, 0.010000,489.0, 97.770000, 98.970000, 50 x 50, 0.000000,-0.93296,0.0023,0.10955,-0.2,-0.22446, 0.634060, ,96.7,0.247
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00149,0.00011,0.00334,-0.00317,0.00019, 0.332770, , 0.000000, 0 x 2275, 0.010000, 0.010000,490.0, 98.770000, 100.360000, 50 x 50, 0.000000,-0.92763,0.00238,0.11679,-0.21964,-0.22487, 0.655920, ,97.7,0.249
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00142,9e-05,0.00331,-0.00293,0.00034, 0.359180, , 0.000000, 0 x 4694, 0.010000, 0.010000,500.0, 108.760000, 110.340000, 50 x 50, 0.000000,-0.93071,0.00216,0.11209,-0.22369,-0.22926, 0.701220, ,107.7,0.275
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-19,1663617600,17.0,0.00069,8e-05,0.00287,-0.00274,-0.00027, 0.385250, 0.000000, 0.010000, 0 x 4924, 0.010000, 0.010000,510.0, 118.760000, 120.330000, 50 x 50, 118.250000,-0.93406,0.00192,0.10773,-0.22827,-0.23383, 0.744370, 0.000000,117.7,0.3
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,1.0,0.0,0.0,0.0,0.0, , , 0.000000, 1 x 1, 76.380000, 77.560000,315.0, 0.150000, 0.160000, 5562 x 392, 0.150000,-0.01154,0.00074,0.02713,-0.0282,-0.0029, 0.421490, 25.000000,77.3,0.197
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,1.0,0.0,0.0,0.0,0.0, , , 0.000000, 1 x 2, 71.370000, 72.580000,320.0, 0.190000, 0.200000, 726 x 1866, 0.110000,-0.01408,0.00096,0.03351,-0.03334,-0.00296, 0.407390, 4.000000,72.3,0.184
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,1.0,0.0,0.0,0.0,0.0, , , 0.000000, 2 x 1, 66.430000, 67.640000,325.0, 0.230000, 0.240000, 413 x 2909, 0.230000,-0.01795,0.00125,0.04046,-0.0385,-0.00376, 0.390620, 49.000000,67.3,0.171
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,1.0,0.0,0.0,0.0,0.0, , , 0.000000, 5 x 5, 61.700000, 62.380000,330.0, 0.280000, 0.290000, 413 x 1092, 0.270000,-0.02204,0.00153,0.04811,-0.04414,-0.00464, 0.374190, 80.000000,62.3,0.159
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,1.0,0.0,0.0,0.0,0.0, , , 0.000000, 5 x 5, 56.740000, 57.440000,335.0, 0.340000, 0.360000, 2256 x 2702, 0.350000,-0.02703,0.00192,0.05781,-0.05106,-0.00547, 0.358870, 9.000000,57.3,0.146
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,1.0,0.0,0.0,0.0,0.0, , , 0.000000, 5 x 5, 51.790000, 52.520000,340.0, 0.430000, 0.450000, 3675 x 1679, 0.430000,-0.03492,0.00244,0.06948,-0.05949,-0.00724, 0.343830, 83.000000,52.3,0.133
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,1.0,0.0,0.0,0.0,0.0, , , 0.000000, 5 x 5, 46.860000, 47.580000,345.0, 0.560000, 0.570000, 1332 x 351, 0.580000,-0.04428,0.00316,0.08552,-0.07028,-0.00992, 0.329240, 34.000000,47.3,0.12
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,0.95001,0.00199,0.08036,-0.0514,0.03279, 0.287940, 0.000000, 56.360000, 4 x 4, 41.980000, 42.730000,350.0, 0.740000, 0.750000, 504 x 524, 0.700000,-0.05816,0.00403,0.10676,-0.08544,-0.01323, 0.317800, 35.000000,42.3,0.108
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,0.94304,0.00332,0.09439,-0.05706,0.05514, 0.277410, , 0.000000, 4 x 4, 38.120000, 38.890000,354.0, 0.930000, 0.950000, 1013 x 866, 0.000000,-0.07326,0.0049,0.12673,-0.09879,-0.0157, 0.308690, ,38.3,0.098
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,0.93993,0.00365,0.09861,-0.05881,0.05973, 0.275880, , 0.000000, 4 x 4, 37.160000, 37.940000,355.0, 0.990000, 1.010000, 555 x 1490, 1.040000,-0.07729,0.00516,0.13203,-0.10288,-0.01686, 0.305950, 6.000000,37.3,0.095
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,0.937,0.00412,0.10393,-0.06062,0.0649, 0.273110, , 0.000000, 4 x 4, 36.200000, 36.990000,356.0, 1.050000, 1.060000, 754 x 114, 1.120000,-0.08128,0.00544,0.13753,-0.10592,-0.01812, 0.303710, 113.000000,36.3,0.092
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,0.93042,0.00487,0.11445,-0.0665,0.07621, 0.269510, , 0.000000, 4 x 4, 34.300000, 35.100000,358.0, 1.190000, 1.200000, 259 x 436, 1.130000,-0.0912,0.00597,0.14992,-0.11397,-0.01956, 0.300260, 2.000000,34.3,0.087
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,0.9209,0.00575,0.12762,-0.07372,0.08584, 0.265840, 0.000000, 39.400000, 3 x 3, 32.420000, 33.230000,360.0, 1.340000, 1.360000, 1119 x 569, 1.380000,-0.10249,0.00665,0.16305,-0.12281,-0.02258, 0.296000, 30.000000,32.3,0.082
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,0.91053,0.00658,0.14248,-0.08171,0.09463, 0.263000, , 0.000000, 4 x 3, 30.560000, 31.370000,362.0, 1.520000, 1.540000, 489 x 588, 0.880000,-0.11472,0.00725,0.1764,-0.13266,-0.02486, 0.292400, 1.000000,30.3,0.077
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,0.89626,0.00756,0.16028,-0.09155,0.10295, 0.261280, , 0.000000, 4 x 4, 28.720000, 29.590000,364.0, 1.720000, 1.740000, 502 x 406, 1.660000,-0.1277,0.00792,0.19076,-0.14101,-0.02757, 0.288080, 165.000000,28.3,0.072
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,0.88961,0.00807,0.16815,-0.09591,0.10594, 0.260160, , 0.000000, 3 x 3, 27.810000, 28.680000,365.0, 1.830000, 1.850000, 736 x 155, 1.990000,-0.13491,0.00836,0.19823,-0.14584,-0.02979, 0.286560, 199.000000,27.3,0.07
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,0.88195,0.00856,0.17676,-0.10094,0.11006, 0.258560, , 0.000000, 3 x 3, 26.910000, 27.780000,366.0, 1.950000, 1.970000, 574 x 458, 2.200000,-0.14295,0.00869,0.20639,-0.15146,-0.031, 0.284160, 117.000000,26.3,0.067
1662148800, 2022-09-02 16:00, 2022-09-02,16.0,392.27, 2022-09-21,1663790400,19.0,0.86593,0.00956,0.19456,-0.1101,0.11538, 0.255270, , 0.000000, 4 x 4, 25.120000, 26.000000,368.0, 2.200000, 2.230000, 1079 x 467, 1.890000,-0.16001,0.00953,0.22136,-0.1613,-0.03543, 0.281280, 8.000000,24.3,0.062
